Housing type,Occupancy status,Income tenant,Income owner,Heating system,Wall,Floor,Roof,Windows,0
Single-family,Privately rented,D5,D5,Oil boiler,0.3,0.3,0.2,1.5,92.170787224369
Single-family,Privately rented,D5,D5,Oil boiler,0.5,0.4,0.3,2.5,260.73319401194107
Single-family,Privately rented,D5,D5,Oil boiler,0.9,0.6,0.3,2.6,703.5148971001056
Single-family,Privately rented,D5,D5,Oil boiler,1.6,1.1,0.4,2.7,863.8107133223981
Single-family,Privately rented,D5,D5,Oil boiler,2.0,2.0,1.2,2.8,660.2276117429095
Single-family,Privately rented,D5,D5,Oil boiler,2.5,2.5,2.5,4.0,389.4768576356208
Single-family,Privately rented,D5,D5,Water/air heat pump,0.4,0.4,0.2,2.4,240.9164167689818
Single-family,Privately rented,D5,D5,Water/air heat pump,0.5,0.4,0.3,2.6,68.37869514940812
Single-family,Privately rented,D5,D5,Water/air heat pump,1.0,0.8,0.3,2.6,86.36701205674979
Single-family,Privately rented,D5,D5,Wood boiler,0.3,0.3,0.2,1.5,38.49424007484607
Single-family,Privately rented,D5,D5,Wood boiler,0.5,0.4,0.3,2.5,108.8927030789585
Single-family,Privately rented,D5,D5,Wood boiler,0.9,0.6,0.3,2.6,293.81620967692123
Single-family,Privately rented,D5,D5,Wood boiler,1.6,1.1,0.4,2.7,360.76221088263657
Single-family,Privately rented,D5,D5,Wood boiler,2.0,2.0,1.2,2.8,275.7376925576954
Single-family,Privately rented,D5,D5,Wood boiler,2.5,2.5,2.5,4.0,162.66125214842842
Single-family,Privately rented,D5,D6,Air/air heat pump,0.3,0.3,0.2,1.5,263.53788503600344
Single-family,Privately rented,D5,D6,Air/air heat pump,0.5,0.4,0.3,2.5,335.42988828689806
Single-family,Privately rented,D5,D6,Air/air heat pump,0.9,0.6,0.3,2.6,493.7353092786801
Single-family,Privately rented,D5,D6,Direct electric,0.3,0.3,0.2,1.5,221.63417399880979
Single-family,Privately rented,D5,D6,Direct electric,0.4,0.4,0.2,2.5,2057.8272731615966
Single-family,Privately rented,D5,D6,Direct electric,0.6,0.4,0.3,2.7,2580.3108335331285
Single-family,Privately rented,D5,D6,Direct electric,0.9,0.8,0.4,2.7,1475.1026685163722
Single-family,Privately rented,D5,D6,Direct electric,1.8,1.6,1.0,2.9,1574.1127219451519
Single-family,Privately rented,D5,D6,Gas boiler,0.3,0.3,0.2,1.5,255.56418578293204
Single-family,Privately rented,D5,D6,Gas boiler,0.5,0.4,0.3,2.5,1311.959319859023
Single-family,Privately rented,D5,D6,Gas boiler,0.9,0.6,0.3,2.6,1883.7786982508053
Single-family,Privately rented,D5,D6,Gas boiler,1.6,1.1,0.4,2.7,1590.1311047701076
Single-family,Privately rented,D5,D6,Gas boiler,2.0,2.0,1.2,2.8,508.71350819760823
Single-family,Privately rented,D5,D6,Gas boiler,2.5,2.5,2.5,4.0,89.58771562615179
Single-family,Privately rented,D5,D6,Oil boiler,0.3,0.3,0.2,1.5,48.35678240804684
Single-family,Privately rented,D5,D6,Oil boiler,0.5,0.4,0.3,2.5,246.4569784534339
Single-family,Privately rented,D5,D6,Oil boiler,0.9,0.6,0.3,2.6,669.7611795298047
Single-family,Privately rented,D5,D6,Oil boiler,1.6,1.1,0.4,2.7,783.6768716904149
Single-family,Privately rented,D5,D6,Oil boiler,2.0,2.0,1.2,2.8,637.2417637503669
Single-family,Privately rented,D5,D6,Oil boiler,2.5,2.5,2.5,4.0,399.6263306226388
Single-family,Privately rented,D5,D6,Water/air heat pump,0.4,0.4,0.2,2.4,107.69197335229427
Single-family,Privately rented,D5,D6,Water/air heat pump,0.5,0.4,0.3,2.6,73.31070075100274
Single-family,Privately rented,D5,D6,Water/air heat pump,1.0,0.8,0.3,2.6,84.22290644817721
Single-family,Privately rented,D5,D6,Wood boiler,0.3,0.3,0.2,1.5,20.19574365499504
Single-family,Privately rented,D5,D6,Wood boiler,0.5,0.4,0.3,2.5,102.93037937945851
Single-family,Privately rented,D5,D6,Wood boiler,0.9,0.6,0.3,2.6,279.71929516965116
Single-family,Privately rented,D5,D6,Wood boiler,1.6,1.1,0.4,2.7,327.2950850090962
Single-family,Privately rented,D5,D6,Wood boiler,2.0,2.0,1.2,2.8,266.13787489751905
Single-family,Privately rented,D5,D6,Wood boiler,2.5,2.5,2.5,4.0,166.9000816253252
Single-family,Privately rented,D5,D7,Air/air heat pump,0.3,0.3,0.2,1.5,437.4585495865501
Single-family,Privately rented,D5,D7,Air/air heat pump,0.5,0.4,0.3,2.5,397.01272444212276
Single-family,Privately rented,D5,D7,Air/air heat pump,0.9,0.6,0.3,2.6,603.6797510399024
Single-family,Privately rented,D5,D7,Direct electric,0.3,0.3,0.2,1.5,262.3248265028979
Single-family,Privately rented,D5,D7,Direct electric,0.4,0.4,0.2,2.5,2516.0620125795726
Single-family,Privately rented,D5,D7,Direct electric,0.6,0.4,0.3,2.7,2817.7574105352137
Single-family,Privately rented,D5,D7,Direct electric,0.9,0.8,0.4,2.7,1393.729691536425
Single-family,Privately rented,D5,D7,Direct electric,1.8,1.6,1.0,2.9,1215.873580546921
Single-family,Privately rented,D5,D7,Gas boiler,0.3,0.3,0.2,1.5,334.5435681212591
Single-family,Privately rented,D5,D7,Gas boiler,0.5,0.4,0.3,2.5,1537.827452566201
Single-family,Privately rented,D5,D7,Gas boiler,0.9,0.6,0.3,2.6,2029.8276678642003
Single-family,Privately rented,D5,D7,Gas boiler,1.6,1.1,0.4,2.7,1514.6820637822375
Single-family,Privately rented,D5,D7,Gas boiler,2.0,2.0,1.2,2.8,455.0956055262676
Single-family,Privately rented,D5,D7,Gas boiler,2.5,2.5,2.5,4.0,74.54039234503496
Single-family,Privately rented,D5,D7,Oil boiler,0.3,0.3,0.2,1.5,83.44406299157245
Single-family,Privately rented,D5,D7,Oil boiler,0.5,0.4,0.3,2.5,300.05149303481966
Single-family,Privately rented,D5,D7,Oil boiler,0.9,0.6,0.3,2.6,737.572564906584
Single-family,Privately rented,D5,D7,Oil boiler,1.6,1.1,0.4,2.7,771.9940838874768
Single-family,Privately rented,D5,D7,Oil boiler,2.0,2.0,1.2,2.8,563.9979446044915
Single-family,Privately rented,D5,D7,Oil boiler,2.5,2.5,2.5,4.0,326.25115365429616
Single-family,Privately rented,D5,D7,Water/air heat pump,0.4,0.4,0.2,2.4,182.23381050722128
Single-family,Privately rented,D5,D7,Water/air heat pump,0.5,0.4,0.3,2.6,86.77008833220789
Single-family,Privately rented,D5,D7,Water/air heat pump,1.0,0.8,0.3,2.6,102.97757166845606
Single-family,Privately rented,D5,D7,Wood boiler,0.3,0.3,0.2,1.5,34.84960788930876
Single-family,Privately rented,D5,D7,Wood boiler,0.5,0.4,0.3,2.5,125.31361134609668
Single-family,Privately rented,D5,D7,Wood boiler,0.9,0.6,0.3,2.6,308.04006606799817
Single-family,Privately rented,D5,D7,Wood boiler,1.6,1.1,0.4,2.7,322.4158813918477
Single-family,Privately rented,D5,D7,Wood boiler,2.0,2.0,1.2,2.8,235.5483004444271
Single-family,Privately rented,D5,D7,Wood boiler,2.5,2.5,2.5,4.0,136.25564684494256
Single-family,Privately rented,D5,D8,Air/air heat pump,0.3,0.3,0.2,1.5,832.2201243205245
Single-family,Privately rented,D5,D8,Air/air heat pump,0.5,0.4,0.3,2.5,470.9069921648833
Single-family,Privately rented,D5,D8,Air/air heat pump,0.9,0.6,0.3,2.6,758.1201022592669
Single-family,Privately rented,D5,D8,Direct electric,0.3,0.3,0.2,1.5,311.1502161353597
Single-family,Privately rented,D5,D8,Direct electric,0.4,0.4,0.2,2.5,3159.7501605472953
Single-family,Privately rented,D5,D8,Direct electric,0.6,0.4,0.3,2.7,3871.3757138242527
Single-family,Privately rented,D5,D8,Direct electric,0.9,0.8,0.4,2.7,1975.1771465858842
Single-family,Privately rented,D5,D8,Direct electric,1.8,1.6,1.0,2.9,1577.6618171476932
Single-family,Privately rented,D5,D8,Gas boiler,0.3,0.3,0.2,1.5,544.5736878209441
Single-family,Privately rented,D5,D8,Gas boiler,0.5,0.4,0.3,2.5,1999.480926000167
Single-family,Privately rented,D5,D8,Gas boiler,0.9,0.6,0.3,2.6,2802.774284933788
Single-family,Privately rented,D5,D8,Gas boiler,1.6,1.1,0.4,2.7,2131.1607947004536
Single-family,Privately rented,D5,D8,Gas boiler,2.0,2.0,1.2,2.8,614.6679180938455
Single-family,Privately rented,D5,D8,Gas boiler,2.5,2.5,2.5,4.0,93.28680804795327
Single-family,Privately rented,D5,D8,Oil boiler,0.3,0.3,0.2,1.5,131.2578315190516
Single-family,Privately rented,D5,D8,Oil boiler,0.5,0.4,0.3,2.5,385.1603661265524
Single-family,Privately rented,D5,D8,Oil boiler,0.9,0.6,0.3,2.6,1012.1229111503812
Single-family,Privately rented,D5,D8,Oil boiler,1.6,1.1,0.4,2.7,1156.4290137212265
Single-family,Privately rented,D5,D8,Oil boiler,2.0,2.0,1.2,2.8,864.7803203227257
Single-family,Privately rented,D5,D8,Oil boiler,2.5,2.5,2.5,4.0,481.8224689868842
Single-family,Privately rented,D5,D8,Water/air heat pump,0.4,0.4,0.2,2.4,347.869715968161
Single-family,Privately rented,D5,D8,Water/air heat pump,0.5,0.4,0.3,2.6,102.92023099213786
Single-family,Privately rented,D5,D8,Water/air heat pump,1.0,0.8,0.3,2.6,129.32248767532477
Single-family,Privately rented,D5,D8,Wood boiler,0.3,0.3,0.2,1.5,54.81856703576245
Single-family,Privately rented,D5,D8,Wood boiler,0.5,0.4,0.3,2.5,160.8585111126311
Single-family,Privately rented,D5,D8,Wood boiler,0.9,0.6,0.3,2.6,422.7033694768532
Single-family,Privately rented,D5,D8,Wood boiler,1.6,1.1,0.4,2.7,482.9714210353714
Single-family,Privately rented,D5,D8,Wood boiler,2.0,2.0,1.2,2.8,361.1671578921266
Single-family,Privately rented,D5,D8,Wood boiler,2.5,2.5,2.5,4.0,201.22850583327178
Single-family,Privately rented,D5,D9,Air/air heat pump,0.3,0.3,0.2,1.5,904.0503728123313
Single-family,Privately rented,D5,D9,Air/air heat pump,0.5,0.4,0.3,2.5,664.984763017201
Single-family,Privately rented,D5,D9,Air/air heat pump,0.9,0.6,0.3,2.6,1086.38183433206
Single-family,Privately rented,D5,D9,Direct electric,0.3,0.3,0.2,1.5,439.3864524888506
Single-family,Privately rented,D5,D9,Direct electric,0.4,0.4,0.2,2.5,4527.904174043991
Single-family,Privately rented,D5,D9,Direct electric,0.6,0.4,0.3,2.7,5124.240606563185
Single-family,Privately rented,D5,D9,Direct electric,0.9,0.8,0.4,2.7,2514.769765801981
Single-family,Privately rented,D5,D9,Direct electric,1.8,1.6,1.0,2.9,1920.6376496521664
Single-family,Privately rented,D5,D9,Gas boiler,0.3,0.3,0.2,1.5,641.4764656686286
Single-family,Privately rented,D5,D9,Gas boiler,0.5,0.4,0.3,2.5,2769.0635251864687
Single-family,Privately rented,D5,D9,Gas boiler,0.9,0.6,0.3,2.6,3487.2332052019697
Single-family,Privately rented,D5,D9,Gas boiler,1.6,1.1,0.4,2.7,2279.7319416434198
Single-family,Privately rented,D5,D9,Gas boiler,2.0,2.0,1.2,2.8,619.8753799348731
Single-family,Privately rented,D5,D9,Gas boiler,2.5,2.5,2.5,4.0,88.12263360657482
Single-family,Privately rented,D5,D9,Oil boiler,0.3,0.3,0.2,1.5,139.10793298052923
Single-family,Privately rented,D5,D9,Oil boiler,0.5,0.4,0.3,2.5,513.3399146044713
Single-family,Privately rented,D5,D9,Oil boiler,0.9,0.6,0.3,2.6,1298.374287532933
Single-family,Privately rented,D5,D9,Oil boiler,1.6,1.1,0.4,2.7,1383.6830769411108
Single-family,Privately rented,D5,D9,Oil boiler,2.0,2.0,1.2,2.8,971.970881245883
Single-family,Privately rented,D5,D9,Oil boiler,2.5,2.5,2.5,4.0,513.8902956432997
Single-family,Privately rented,D5,D9,Water/air heat pump,0.4,0.4,0.2,2.4,388.82135884923423
Single-family,Privately rented,D5,D9,Water/air heat pump,0.5,0.4,0.3,2.6,145.33737352538327
Single-family,Privately rented,D5,D9,Water/air heat pump,1.0,0.8,0.3,2.6,185.31839607262862
Single-family,Privately rented,D5,D9,Wood boiler,0.3,0.3,0.2,1.5,58.09708617799808
Single-family,Privately rented,D5,D9,Wood boiler,0.5,0.4,0.3,2.5,214.39146293372434
Single-family,Privately rented,D5,D9,Wood boiler,0.9,0.6,0.3,2.6,542.2534952385191
Single-family,Privately rented,D5,D9,Wood boiler,1.6,1.1,0.4,2.7,577.8818881259422
Single-family,Privately rented,D5,D9,Wood boiler,2.0,2.0,1.2,2.8,405.93426155035064
Single-family,Privately rented,D5,D9,Wood boiler,2.5,2.5,2.5,4.0,214.6213242648392
Single-family,Privately rented,D6,D1,Air/air heat pump,0.3,0.3,0.2,1.5,120.1057633062194
Single-family,Privately rented,D6,D1,Air/air heat pump,0.5,0.4,0.3,2.5,158.86243421985463
Single-family,Privately rented,D6,D1,Air/air heat pump,0.9,0.6,0.3,2.6,211.9618646029203
Single-family,Privately rented,D6,D1,Direct electric,0.3,0.3,0.2,1.5,104.96782074960078
Single-family,Privately rented,D6,D1,Direct electric,0.4,0.4,0.2,2.5,883.430651308514
Single-family,Privately rented,D6,D1,Direct electric,0.6,0.4,0.3,2.7,933.3652903991921
Single-family,Privately rented,D6,D1,Direct electric,0.9,0.8,0.4,2.7,466.87291980583336
Single-family,Privately rented,D6,D1,Direct electric,1.8,1.6,1.0,2.9,467.43262626478565
Single-family,Privately rented,D6,D1,Gas boiler,0.3,0.3,0.2,1.5,89.96109469384623
Single-family,Privately rented,D6,D1,Gas boiler,0.5,0.4,0.3,2.5,479.7543276960463
Single-family,Privately rented,D6,D1,Gas boiler,0.9,0.6,0.3,2.6,639.5868363952934
Single-family,Privately rented,D6,D1,Gas boiler,1.6,1.1,0.4,2.7,509.785088803178
Single-family,Privately rented,D6,D1,Gas boiler,2.0,2.0,1.2,2.8,183.24432890453224
Single-family,Privately rented,D6,D1,Gas boiler,2.5,2.5,2.5,4.0,30.965879533541777
Single-family,Privately rented,D6,D1,Oil boiler,0.3,0.3,0.2,1.5,20.718043748439527
Single-family,Privately rented,D6,D1,Oil boiler,0.5,0.4,0.3,2.5,108.89692588227904
Single-family,Privately rented,D6,D1,Oil boiler,0.9,0.6,0.3,2.6,235.004463178796
Single-family,Privately rented,D6,D1,Oil boiler,1.6,1.1,0.4,2.7,234.059425727153
Single-family,Privately rented,D6,D1,Oil boiler,2.0,2.0,1.2,2.8,161.83432766825138
Single-family,Privately rented,D6,D1,Oil boiler,2.5,2.5,2.5,4.0,99.21717071494476
Single-family,Privately rented,D6,D1,Water/air heat pump,0.4,0.4,0.2,2.4,50.33444457898492
Single-family,Privately rented,D6,D1,Water/air heat pump,0.5,0.4,0.3,2.6,34.72056838806908
Single-family,Privately rented,D6,D1,Water/air heat pump,1.0,0.8,0.3,2.6,36.15711487013923
Single-family,Privately rented,D6,D1,Wood boiler,0.3,0.3,0.2,1.5,8.652691096064952
Single-family,Privately rented,D6,D1,Wood boiler,0.5,0.4,0.3,2.5,45.47975052139808
Single-family,Privately rented,D6,D1,Wood boiler,0.9,0.6,0.3,2.6,98.14734686212103
Single-family,Privately rented,D6,D1,Wood boiler,1.6,1.1,0.4,2.7,97.75266108760647
Single-family,Privately rented,D6,D1,Wood boiler,2.0,2.0,1.2,2.8,67.58854566846865
Single-family,Privately rented,D6,D1,Wood boiler,2.5,2.5,2.5,4.0,41.43709416033163
Single-family,Privately rented,D6,D10,Air/air heat pump,0.3,0.3,0.2,1.5,1862.0801518325516
Single-family,Privately rented,D6,D10,Air/air heat pump,0.5,0.4,0.3,2.5,1177.7607414997358
Single-family,Privately rented,D6,D10,Air/air heat pump,0.9,0.6,0.3,2.6,1770.0393666379098
Single-family,Privately rented,D6,D10,Direct electric,0.3,0.3,0.2,1.5,778.201460948093
Single-family,Privately rented,D6,D10,Direct electric,0.4,0.4,0.2,2.5,7377.303617516367
Single-family,Privately rented,D6,D10,Direct electric,0.6,0.4,0.3,2.7,7149.720168687755
Single-family,Privately rented,D6,D10,Direct electric,0.9,0.8,0.4,2.7,2778.750596106055
Single-family,Privately rented,D6,D10,Direct electric,1.8,1.6,1.0,2.9,2180.5593856943838
Single-family,Privately rented,D6,D10,Gas boiler,0.3,0.3,0.2,1.5,1203.5824294570457
Single-family,Privately rented,D6,D10,Gas boiler,0.5,0.4,0.3,2.5,4818.377809225852
Single-family,Privately rented,D6,D10,Gas boiler,0.9,0.6,0.3,2.6,5122.796449984567
Single-family,Privately rented,D6,D10,Gas boiler,1.6,1.1,0.4,2.7,3124.6174108363175
Single-family,Privately rented,D6,D10,Gas boiler,2.0,2.0,1.2,2.8,880.4979425250068
Single-family,Privately rented,D6,D10,Gas boiler,2.5,2.5,2.5,4.0,133.14202864621492
Single-family,Privately rented,D6,D10,Oil boiler,0.3,0.3,0.2,1.5,260.6836087261343
Single-family,Privately rented,D6,D10,Oil boiler,0.5,0.4,0.3,2.5,819.8115005089633
Single-family,Privately rented,D6,D10,Oil boiler,0.9,0.6,0.3,2.6,1821.5512101760846
Single-family,Privately rented,D6,D10,Oil boiler,1.6,1.1,0.4,2.7,1683.3752321746351
Single-family,Privately rented,D6,D10,Oil boiler,2.0,2.0,1.2,2.8,1126.6264905865996
Single-family,Privately rented,D6,D10,Oil boiler,2.5,2.5,2.5,4.0,580.4530941960526
Single-family,Privately rented,D6,D10,Water/air heat pump,0.4,0.4,0.2,2.4,784.5801855429652
Single-family,Privately rented,D6,D10,Water/air heat pump,0.5,0.4,0.3,2.6,257.40838336539724
Single-family,Privately rented,D6,D10,Water/air heat pump,1.0,0.8,0.3,2.6,301.9388267039884
Single-family,Privately rented,D6,D10,Wood boiler,0.3,0.3,0.2,1.5,108.87199426271097
Single-family,Privately rented,D6,D10,Wood boiler,0.5,0.4,0.3,2.5,342.3863641295689
Single-family,Privately rented,D6,D10,Wood boiler,0.9,0.6,0.3,2.6,760.7532896779447
Single-family,Privately rented,D6,D10,Wood boiler,1.6,1.1,0.4,2.7,703.0454255060072
Single-family,Privately rented,D6,D10,Wood boiler,2.0,2.0,1.2,2.8,470.5246847653663
Single-family,Privately rented,D6,D10,Wood boiler,2.5,2.5,2.5,4.0,242.42063492176118
Single-family,Privately rented,D6,D2,Air/air heat pump,0.3,0.3,0.2,1.5,163.23042343235647
Single-family,Privately rented,D6,D2,Air/air heat pump,0.5,0.4,0.3,2.5,190.32127851836532
Single-family,Privately rented,D6,D2,Air/air heat pump,0.9,0.6,0.3,2.6,228.99348362228795
Single-family,Privately rented,D6,D2,Direct electric,0.3,0.3,0.2,1.5,125.75414663924252
Single-family,Privately rented,D6,D2,Direct electric,0.4,0.4,0.2,2.5,954.4163180524135
Single-family,Privately rented,D6,D2,Direct electric,0.6,0.4,0.3,2.7,983.4294997063271
Single-family,Privately rented,D6,D2,Direct electric,0.9,0.8,0.4,2.7,503.03281873593454
Single-family,Privately rented,D6,D2,Direct electric,1.8,1.6,1.0,2.9,496.97270407228365
Single-family,Privately rented,D6,D2,Gas boiler,0.3,0.3,0.2,1.5,109.70750382484684
Single-family,Privately rented,D6,D2,Gas boiler,0.5,0.4,0.3,2.5,477.27600355279276
Single-family,Privately rented,D6,D2,Gas boiler,0.9,0.6,0.3,2.6,672.5034319032692
Single-family,Privately rented,D6,D2,Gas boiler,1.6,1.1,0.4,2.7,594.5650910680531
Single-family,Privately rented,D6,D2,Gas boiler,2.0,2.0,1.2,2.8,172.9349149226211
Single-family,Privately rented,D6,D2,Gas boiler,2.5,2.5,2.5,4.0,27.034114500185527
Single-family,Privately rented,D6,D2,Oil boiler,0.3,0.3,0.2,1.5,29.075976947317386
Single-family,Privately rented,D6,D2,Oil boiler,0.5,0.4,0.3,2.5,114.40755261215152
Single-family,Privately rented,D6,D2,Oil boiler,0.9,0.6,0.3,2.6,277.8486396599157
Single-family,Privately rented,D6,D2,Oil boiler,1.6,1.1,0.4,2.7,298.3961141708559
Single-family,Privately rented,D6,D2,Oil boiler,2.0,2.0,1.2,2.8,233.0870614715002
Single-family,Privately rented,D6,D2,Oil boiler,2.5,2.5,2.5,4.0,149.36914120635012
Single-family,Privately rented,D6,D2,Water/air heat pump,0.4,0.4,0.2,2.4,69.77154897446464
Single-family,Privately rented,D6,D2,Water/air heat pump,0.5,0.4,0.3,2.6,41.59613315100375
Single-family,Privately rented,D6,D2,Water/air heat pump,1.0,0.8,0.3,2.6,39.06242147546356
Single-family,Privately rented,D6,D2,Wood boiler,0.3,0.3,0.2,1.5,12.143301264164592
Single-family,Privately rented,D6,D2,Wood boiler,0.5,0.4,0.3,2.5,47.781210611851684
Single-family,Privately rented,D6,D2,Wood boiler,0.9,0.6,0.3,2.6,116.0408038341067
Single-family,Privately rented,D6,D2,Wood boiler,1.6,1.1,0.4,2.7,124.6222583336815
Single-family,Privately rented,D6,D2,Wood boiler,2.0,2.0,1.2,2.8,97.34656253703011
Single-family,Privately rented,D6,D2,Wood boiler,2.5,2.5,2.5,4.0,62.38258079942517
Single-family,Privately rented,D6,D3,Air/air heat pump,0.3,0.3,0.2,1.5,220.40585363844724
Single-family,Privately rented,D6,D3,Air/air heat pump,0.5,0.4,0.3,2.5,130.87122904315626
Single-family,Privately rented,D6,D3,Air/air heat pump,0.9,0.6,0.3,2.6,209.99021117100864
Single-family,Privately rented,D6,D3,Direct electric,0.3,0.3,0.2,1.5,86.4727257828024
Single-family,Privately rented,D6,D3,Direct electric,0.4,0.4,0.2,2.5,875.21304537845
Single-family,Privately rented,D6,D3,Direct electric,0.6,0.4,0.3,2.7,1408.6906463020327
Single-family,Privately rented,D6,D3,Direct electric,0.9,0.8,0.4,2.7,874.1870991144099
Single-family,Privately rented,D6,D3,Direct electric,1.8,1.6,1.0,2.9,779.5620867160117
Single-family,Privately rented,D6,D3,Gas boiler,0.3,0.3,0.2,1.5,134.00002409708225
Single-family,Privately rented,D6,D3,Gas boiler,0.5,0.4,0.3,2.5,680.6479530988694
Single-family,Privately rented,D6,D3,Gas boiler,0.9,0.6,0.3,2.6,1152.1267037378852
Single-family,Privately rented,D6,D3,Gas boiler,1.6,1.1,0.4,2.7,795.0890494942633
Single-family,Privately rented,D6,D3,Gas boiler,2.0,2.0,1.2,2.8,246.6140526572033
Single-family,Privately rented,D6,D3,Gas boiler,2.5,2.5,2.5,4.0,37.132979325046264
Single-family,Privately rented,D6,D3,Oil boiler,0.3,0.3,0.2,1.5,36.48026989192812
Single-family,Privately rented,D6,D3,Oil boiler,0.5,0.4,0.3,2.5,147.24582891031693
Single-family,Privately rented,D6,D3,Oil boiler,0.9,0.6,0.3,2.6,413.3356022726104
Single-family,Privately rented,D6,D3,Oil boiler,1.6,1.1,0.4,2.7,481.93128490730203
Single-family,Privately rented,D6,D3,Oil boiler,2.0,2.0,1.2,2.8,368.0222065300928
Single-family,Privately rented,D6,D3,Oil boiler,2.5,2.5,2.5,4.0,253.07688093729342
Single-family,Privately rented,D6,D3,Water/air heat pump,0.4,0.4,0.2,2.4,92.83934816262885
Single-family,Privately rented,D6,D3,Water/air heat pump,0.5,0.4,0.3,2.6,28.602881986153406
Single-family,Privately rented,D6,D3,Water/air heat pump,1.0,0.8,0.3,2.6,35.82078408839562
